Timestamp,Target Temperature (째C),Actual Temperature (째C),Relative Humidity (%),Target Maximum Temperature (째C),Target Minimum Temperature (째C)
2020-05-26 15:19:04,20.9,20.7,85.0,21.0,15.0
2020-05-26 15:49:04,20.6,20.1,83.0,21.0,15.0
2020-05-26 16:19:04,20.6,19.6,83.0,21.0,15.0
2020-05-26 16:49:04,20.1,19.3,83.0,21.0,15.0
2020-05-26 17:19:04,20.1,20.7,90.0,21.0,15.0
2020-05-26 17:49:04,19.5,20.1,37.0,21.0,15.0
2020-05-26 18:19:04,19.5,19.3,38.0,21.0,15.0
2020-05-26 18:49:04,18.8,18.5,43.0,21.0,15.0
2020-05-26 19:19:04,18.8,19.4,50.0,21.0,15.0
2020-05-26 19:49:04,18.0,17.8,44.0,21.0,15.0
2020-05-26 20:19:04,18.0,18.5,44.0,21.0,15.0
2020-05-26 20:49:04,17.2,17.4,44.0,21.0,15.0
2020-05-26 21:19:04,17.2,17.0,44.0,21.0,15.0
2020-05-26 21:49:04,16.5,16.9,45.0,21.0,15.0
2020-05-26 22:19:04,16.5,16.9,45.0,21.0,15.0
2020-05-26 22:49:04,15.9,17.1,44.0,21.0,15.0
2020-05-26 23:19:04,15.9,17.1,44.0,21.0,15.0
2020-05-26 23:49:04,15.4,15.2,60.0,21.0,15.0
2020-05-27 00:19:04,15.4,15.4,59.0,21.0,15.0
2020-05-27 00:49:04,15.1,15.5,58.0,21.0,15.0
2020-05-27 01:19:04,15.1,16.0,52.0,21.0,15.0
2020-05-27 01:49:04,15.0,16.4,48.0,21.0,15.0
2020-05-27 02:19:04,15.0,14.7,61.0,21.0,15.0
2020-05-27 02:49:04,15.1,15.4,59.0,21.0,15.0
2020-05-27 03:19:04,15.1,15.8,56.0,21.0,15.0
2020-05-27 03:49:04,15.4,15.8,51.0,21.0,15.0
2020-05-27 04:19:04,15.4,16.0,51.0,21.0,15.0
2020-05-27 04:49:04,15.9,15.8,53.0,21.0,15.0
2020-05-27 05:19:04,15.9,16.0,51.0,21.0,15.0
2020-05-27 05:49:04,16.5,16.3,55.0,21.0,15.0
2020-05-27 06:19:04,16.5,16.7,51.0,21.0,15.0
2020-05-27 06:49:04,17.2,17.1,54.0,21.0,15.0
2020-05-27 07:19:04,17.2,17.1,50.0,21.0,15.0
2020-05-27 07:49:04,18.0,18.2,52.0,21.0,15.0
2020-05-27 08:19:04,18.0,17.8,49.0,21.0,15.0
2020-05-27 08:49:04,18.8,18.5,81.0,21.0,15.0
2020-05-27 09:19:04,18.8,18.3,86.0,21.0,15.0
2020-05-27 09:49:04,19.5,20.1,93.0,21.0,15.0
2020-05-27 10:19:04,19.5,20.1,92.0,21.0,15.0
2020-05-27 10:49:04,20.1,20.1,92.0,21.0,15.0
2020-05-27 11:19:04,20.1,19.9,90.0,21.0,15.0
2020-05-27 11:49:04,20.6,21.1,88.0,21.0,15.0
2020-05-27 12:19:04,20.6,20.7,77.0,21.0,15.0
2020-05-27 12:49:04,20.9,20.7,70.0,21.0,15.0
2020-05-27 13:19:04,20.9,20.6,71.0,21.0,15.0
2020-05-27 13:49:04,21.0,20.8,74.0,21.0,15.0
2020-05-27 14:19:04,21.0,20.7,72.0,21.0,15.0
2020-05-27 14:49:04,20.9,20.6,75.0,21.0,15.0
2020-05-27 15:19:04,20.9,20.9,79.0,21.0,15.0
2020-05-27 15:49:04,20.6,21.3,83.0,21.0,15.0
2020-05-27 16:19:04,20.6,21.2,81.0,21.0,15.0
2020-05-27 16:49:04,20.1,20.7,83.0,21.0,15.0
2020-05-27 17:19:04,20.1,20.0,80.0,21.0,15.0
2020-05-27 17:49:04,19.5,19.8,61.0,21.0,15.0
2020-05-27 18:19:04,19.5,19.6,65.0,21.0,15.0
2020-05-27 18:49:04,18.8,18.5,62.0,21.0,15.0
2020-05-27 19:19:04,18.8,19.4,62.0,21.0,15.0
2020-05-27 19:49:04,18.0,18.2,61.0,21.0,15.0
2020-05-27 20:19:04,18.0,18.5,64.0,21.0,15.0
2020-05-27 20:49:04,17.2,17.2,65.0,21.0,15.0
2020-05-27 21:19:04,17.2,17.7,66.0,21.0,15.0
2020-05-27 21:49:04,16.5,16.4,64.0,21.0,15.0
2020-05-27 22:19:04,16.5,17.2,65.0,21.0,15.0
2020-05-27 22:49:04,15.9,16.7,67.0,21.0,15.0
2020-05-27 23:19:04,15.9,16.5,69.0,21.0,15.0
2020-05-27 23:49:04,15.4,16.7,68.0,21.0,15.0
2020-05-28 00:19:04,15.4,16.4,69.0,21.0,15.0
2020-05-28 00:49:04,15.1,16.3,70.0,21.0,15.0
2020-05-28 01:19:04,15.1,16.3,71.0,21.0,15.0
2020-05-28 01:49:04,15.0,16.4,72.0,21.0,15.0
2020-05-28 02:19:04,15.0,16.3,76.0,21.0,15.0
2020-05-28 02:49:04,15.1,15.6,79.0,21.0,15.0
2020-05-28 03:19:04,15.1,15.3,80.0,21.0,15.0
2020-05-28 03:49:04,15.4,15.5,81.0,21.0,15.0
2020-05-28 04:19:04,15.4,15.6,79.0,21.0,15.0
2020-05-28 04:49:04,15.9,16.3,77.0,21.0,15.0
2020-05-28 05:19:04,15.9,15.9,75.0,21.0,15.0
2020-05-28 05:49:04,16.5,16.5,75.0,21.0,15.0
2020-05-28 06:19:04,16.5,16.8,73.0,21.0,15.0
2020-05-28 06:49:04,17.2,17.5,71.0,21.0,15.0
2020-05-28 07:19:04,17.2,17.3,67.0,21.0,15.0
2020-05-28 07:49:04,18.0,18.4,67.0,21.0,15.0
2020-05-28 08:19:04,18.0,17.9,64.0,21.0,15.0
2020-05-28 08:49:04,18.8,19.0,78.0,21.0,15.0
2020-05-28 09:19:04,18.8,18.4,81.0,21.0,15.0
2020-05-28 09:49:04,19.5,19.1,83.0,21.0,15.0
2020-05-28 10:19:04,19.5,19.3,78.0,21.0,15.0
2020-05-28 10:49:04,20.1,19.9,77.0,21.0,15.0
2020-05-28 11:19:04,20.1,20.0,74.0,21.0,15.0
2020-05-28 11:49:04,20.6,21.0,70.0,21.0,15.0
2020-05-28 12:19:04,20.6,20.8,63.0,21.0,15.0
2020-05-28 12:49:04,20.9,20.7,67.0,21.0,15.0
2020-05-28 13:19:04,20.9,21.0,63.0,21.0,15.0
2020-05-28 13:49:04,21.0,21.7,78.0,21.0,15.0
2020-05-28 14:19:04,21.0,21.6,77.0,21.0,15.0
2020-05-28 14:49:04,20.9,20.6,56.0,21.0,15.0
2020-05-28 15:19:04,20.9,21.0,71.0,21.0,15.0
2020-05-28 15:49:04,20.6,21.0,51.0,21.0,15.0
2020-05-28 16:19:04,20.6,20.4,59.0,21.0,15.0
2020-05-28 16:49:04,20.1,19.3,73.0,21.0,15.0
2020-05-28 17:19:04,20.1,20.7,88.0,21.0,15.0
2020-05-28 17:49:04,19.5,20.2,62.0,21.0,15.0
2020-05-28 18:19:04,19.5,19.5,56.0,21.0,15.0
2020-05-28 18:49:04,18.8,18.4,53.0,21.0,15.0
2020-05-28 19:19:04,18.8,19.4,56.0,21.0,15.0
2020-05-28 19:49:04,18.0,18.5,54.0,21.0,15.0
2020-05-28 20:19:04,18.0,17.9,56.0,21.0,15.0
2020-05-28 20:49:04,17.2,16.9,55.0,21.0,15.0
2020-05-28 21:19:04,17.2,17.4,54.0,21.0,15.0
2020-05-28 21:49:04,16.5,16.5,55.0,21.0,15.0
2020-05-28 22:19:04,16.5,17.2,58.0,21.0,15.0
2020-05-28 22:49:04,15.9,16.6,58.0,21.0,15.0
2020-05-28 23:19:04,15.9,16.2,59.0,21.0,15.0
2020-05-28 23:49:04,15.4,15.5,57.0,21.0,15.0
2020-05-29 00:19:04,15.4,16.1,60.0,21.0,15.0
2020-05-29 00:49:04,15.1,14.9,60.0,21.0,15.0
2020-05-29 01:19:04,15.1,15.6,58.0,21.0,15.0
2020-05-29 01:49:04,15.0,15.1,60.0,21.0,15.0
2020-05-29 02:19:04,15.0,14.8,59.0,21.0,15.0
2020-05-29 02:49:04,15.1,15.8,61.0,21.0,15.0
2020-05-29 03:19:04,15.1,15.0,57.0,21.0,15.0
2020-05-29 03:49:04,15.4,15.7,58.0,21.0,15.0
2020-05-29 04:19:04,15.4,15.2,55.0,21.0,15.0
2020-05-29 04:49:04,15.9,15.9,58.0,21.0,15.0
2020-05-29 05:19:04,15.9,16.5,58.0,21.0,15.0
2020-05-29 05:49:04,16.5,16.2,53.0,21.0,15.0
2020-05-29 06:19:04,16.5,17.1,56.0,21.0,15.0
2020-05-29 06:49:04,17.2,17.2,53.0,21.0,15.0
2020-05-29 07:19:04,17.2,17.8,56.0,21.0,15.0
2020-05-29 07:49:04,18.0,18.3,59.0,21.0,15.0
2020-05-29 08:19:04,18.0,18.5,45.0,21.0,15.0
2020-05-29 08:49:04,18.8,18.7,78.0,21.0,15.0
2020-05-29 09:19:04,18.8,19.4,87.0,21.0,15.0
2020-05-29 09:49:04,19.5,19.4,67.0,21.0,15.0
2020-05-29 10:19:04,19.5,19.5,52.0,21.0,15.0
2020-05-29 10:49:04,20.1,19.9,53.0,21.0,15.0
2020-05-29 11:19:04,20.1,20.2,50.0,21.0,15.0
2020-05-29 11:49:04,20.6,21.1,60.0,21.0,15.0
2020-05-29 12:19:04,20.6,20.7,45.0,21.0,15.0
2020-05-29 12:49:04,20.9,21.2,44.0,21.0,15.0
2020-05-29 13:19:04,20.9,21.7,40.0,21.0,15.0
2020-05-29 13:49:04,21.0,21.8,41.0,21.0,15.0
2020-05-29 14:19:04,21.0,22.4,40.0,21.0,15.0
2020-05-29 14:49:04,20.9,21.2,66.0,21.0,15.0
2020-05-29 15:19:04,20.9,21.1,45.0,21.0,15.0
2020-05-29 15:49:04,20.6,20.3,66.0,21.0,15.0
2020-05-29 16:19:04,20.6,21.1,82.0,21.0,15.0
2020-05-29 16:49:04,20.1,20.8,88.0,21.0,15.0
2020-05-29 17:19:04,20.1,20.2,85.0,21.0,15.0
2020-05-29 17:49:04,19.5,20.5,37.0,21.0,15.0
2020-05-29 18:19:04,19.5,20.0,36.0,21.0,15.0
2020-05-29 18:49:04,18.8,19.5,35.0,21.0,15.0
2020-05-29 19:19:04,18.8,19.3,37.0,21.0,15.0
2020-05-29 19:49:04,18.0,19.1,36.0,21.0,15.0
2020-05-29 20:19:04,18.0,18.8,36.0,21.0,15.0
2020-05-29 20:49:04,17.2,16.8,55.0,21.0,15.0
2020-05-29 21:19:04,17.2,17.1,54.0,21.0,15.0
2020-05-29 21:49:04,16.5,17.4,44.0,21.0,15.0
2020-05-29 22:19:04,16.5,16.2,55.0,21.0,15.0
2020-05-29 22:49:04,15.9,15.8,53.0,21.0,15.0
2020-05-29 23:19:04,15.9,17.4,45.0,21.0,15.0
2020-05-29 23:49:04,15.4,15.4,60.0,21.0,15.0
2020-05-30 00:19:04,15.4,15.7,50.0,21.0,15.0
2020-05-30 00:49:04,15.1,15.5,57.0,21.0,15.0
2020-05-30 01:19:04,15.1,15.7,59.0,21.0,15.0
2020-05-30 01:49:04,15.0,15.5,48.0,21.0,15.0
2020-05-30 02:19:04,15.0,16.0,51.0,21.0,15.0
2020-05-30 02:49:04,15.1,15.4,58.0,21.0,15.0
2020-05-30 03:19:04,15.1,15.0,57.0,21.0,15.0
2020-05-30 03:49:04,15.4,15.9,51.0,21.0,15.0
2020-05-30 04:19:04,15.4,16.7,42.0,21.0,15.0
2020-05-30 04:49:04,15.9,16.8,41.0,21.0,15.0
2020-05-30 05:19:04,15.9,16.9,41.0,21.0,15.0
2020-05-30 05:49:04,16.5,17.4,40.0,21.0,15.0
2020-05-30 06:19:04,16.5,18.0,37.0,21.0,15.0
2020-05-30 06:49:04,17.2,16.6,57.0,21.0,15.0
2020-05-30 07:19:04,17.2,17.1,53.0,21.0,15.0
2020-05-30 07:49:04,18.0,18.2,49.0,21.0,15.0
2020-05-30 08:19:04,18.0,19.1,45.0,21.0,15.0
2020-05-30 08:49:04,18.8,19.1,83.0,21.0,15.0
2020-05-30 09:19:04,18.8,18.5,78.0,21.0,15.0
2020-05-30 09:49:04,19.5,19.3,70.0,21.0,15.0
2020-05-30 10:19:04,19.5,19.6,47.0,21.0,15.0
2020-05-30 10:49:04,20.1,20.8,45.0,21.0,15.0
2020-05-30 11:19:04,20.1,21.4,39.0,21.0,15.0
2020-05-30 11:49:04,20.6,20.9,38.0,21.0,15.0
2020-05-30 12:19:04,20.6,21.3,82.0,21.0,15.0
2020-05-30 12:49:04,20.9,20.7,82.0,21.0,15.0
2020-05-30 13:19:04,20.9,21.6,92.0,21.0,15.0
2020-05-30 13:49:04,21.0,20.5,90.0,21.0,15.0
2020-05-30 14:19:04,21.0,20.7,91.0,21.0,15.0
2020-05-30 14:49:04,20.9,20.8,92.0,21.0,15.0
2020-05-30 15:19:04,20.9,21.3,95.0,21.0,15.0
2020-05-30 15:49:04,20.6,19.6,91.0,21.0,15.0
2020-05-30 16:19:04,20.6,20.3,92.0,21.0,15.0
2020-05-30 16:49:04,20.1,20.5,90.0,21.0,15.0
2020-05-30 17:19:04,20.1,19.5,84.0,21.0,15.0
2020-05-30 17:49:04,19.5,19.8,47.0,21.0,15.0
2020-05-30 18:19:04,19.5,19.4,54.0,21.0,15.0
2020-05-30 18:49:04,18.8,18.6,52.0,21.0,15.0
2020-05-30 19:19:04,18.8,19.3,56.0,21.0,15.0
2020-05-30 19:49:04,18.0,18.1,56.0,21.0,15.0
2020-05-30 20:19:04,18.0,17.8,59.0,21.0,15.0
2020-05-30 20:49:04,17.2,18.1,61.0,21.0,15.0
2020-05-30 21:19:04,17.2,18.2,63.0,21.0,15.0
2020-05-30 21:49:04,16.5,17.2,72.0,21.0,15.0
2020-05-30 22:19:04,16.5,16.5,77.0,21.0,15.0
2020-05-30 22:49:04,15.9,16.1,74.0,21.0,15.0
2020-05-30 23:19:04,15.9,16.4,70.0,21.0,15.0
2020-05-30 23:49:04,15.4,16.3,67.0,21.0,15.0
2020-05-31 00:19:04,15.4,15.9,68.0,21.0,15.0
2020-05-31 00:49:04,15.1,16.2,69.0,21.0,15.0
2020-05-31 01:19:04,15.1,16.1,70.0,21.0,15.0
2020-05-31 01:49:04,15.0,15.7,70.0,21.0,15.0
2020-05-31 02:19:04,15.0,15.0,71.0,21.0,15.0
2020-05-31 02:49:04,15.1,15.2,72.0,21.0,15.0
2020-05-31 03:19:04,15.1,15.1,73.0,21.0,15.0
2020-05-31 03:49:04,15.4,15.4,72.0,21.0,15.0
2020-05-31 04:19:04,15.4,15.6,70.0,21.0,15.0
2020-05-31 04:49:04,15.9,15.9,71.0,21.0,15.0
2020-05-31 05:19:04,15.9,15.7,69.0,21.0,15.0
2020-05-31 05:49:04,16.5,16.6,69.0,21.0,15.0
2020-05-31 06:19:04,16.5,16.3,67.0,21.0,15.0
2020-05-31 06:49:04,17.2,17.2,69.0,21.0,15.0
2020-05-31 07:19:04,17.2,17.0,66.0,21.0,15.0
2020-05-31 07:49:04,18.0,18.0,68.0,21.0,15.0
2020-05-31 08:19:04,18.0,17.7,63.0,21.0,15.0
2020-05-31 08:49:04,18.8,19.1,79.0,21.0,15.0
2020-05-31 09:19:04,18.8,18.8,81.0,21.0,15.0
2020-05-31 09:49:04,19.5,19.5,83.0,21.0,15.0
2020-05-31 10:19:04,19.5,19.9,83.0,21.0,15.0
2020-05-31 10:49:04,20.1,20.5,85.0,21.0,15.0
2020-05-31 11:19:04,20.1,20.8,84.0,21.0,15.0
2020-05-31 11:49:04,20.6,20.7,77.0,21.0,15.0
2020-05-31 12:19:04,20.6,20.6,77.0,21.0,15.0
2020-05-31 12:49:04,20.9,21.6,85.0,21.0,15.0
2020-05-31 13:19:04,20.9,21.0,84.0,21.0,15.0
2020-05-31 13:49:04,21.0,19.9,78.0,21.0,15.0
2020-05-31 14:19:04,21.0,21.4,88.0,21.0,15.0
2020-05-31 14:49:04,20.9,20.8,83.0,21.0,15.0
2020-05-31 15:19:04,20.9,20.9,81.0,21.0,15.0
2020-05-31 15:49:04,20.6,20.0,77.0,21.0,15.0
2020-05-31 16:19:04,20.6,21.2,86.0,21.0,15.0
2020-05-31 16:49:04,20.1,19.7,81.0,21.0,15.0
2020-05-31 17:19:04,20.1,20.6,90.0,21.0,15.0
2020-05-31 17:49:04,19.5,19.0,74.0,21.0,15.0
2020-05-31 18:19:04,19.5,20.0,79.0,21.0,15.0
2020-05-31 18:49:04,18.8,18.4,65.0,21.0,15.0
2020-05-31 19:19:04,18.8,19.1,71.0,21.0,15.0
2020-05-31 19:49:04,18.0,17.7,66.0,21.0,15.0
2020-05-31 20:19:04,18.0,18.7,70.0,21.0,15.0
2020-05-31 20:49:04,17.2,17.6,66.0,21.0,15.0
2020-05-31 21:19:04,17.2,17.5,69.0,21.0,15.0
2020-05-31 21:49:04,16.5,16.8,68.0,21.0,15.0
2020-05-31 22:19:04,16.5,16.5,71.0,21.0,15.0
2020-05-31 22:49:04,15.9,16.3,66.0,21.0,15.0
2020-05-31 23:19:04,15.9,15.7,64.0,21.0,15.0
2020-05-31 23:49:04,15.4,15.7,59.0,21.0,15.0
2020-06-01 00:19:04,15.4,15.5,57.0,21.0,15.0
2020-06-01 00:49:04,15.1,15.1,56.0,21.0,15.0
2020-06-01 01:19:04,15.1,15.4,59.0,21.0,15.0
2020-06-01 01:49:04,15.0,14.8,54.0,21.0,15.0
2020-06-01 02:19:04,15.0,15.6,58.0,21.0,15.0
2020-06-01 02:49:04,15.1,14.9,54.0,21.0,15.0
2020-06-01 03:19:04,15.1,15.7,57.0,21.0,15.0
2020-06-01 03:49:04,15.4,15.2,58.0,21.0,15.0
2020-06-01 04:19:04,15.4,16.0,59.0,21.0,15.0
2020-06-01 04:49:04,15.9,15.5,58.0,21.0,15.0
2020-06-01 05:19:04,15.9,16.1,53.0,21.0,15.0
2020-06-01 05:49:04,16.5,16.1,55.0,21.0,15.0
2020-06-01 06:19:04,16.5,17.2,57.0,21.0,15.0
2020-06-01 06:49:04,17.2,16.5,54.0,21.0,15.0
2020-06-01 07:19:04,17.2,17.7,57.0,21.0,15.0
2020-06-01 07:49:04,18.0,17.8,54.0,21.0,15.0
2020-06-01 08:19:04,18.0,18.6,56.0,21.0,15.0
2020-06-01 08:49:04,18.8,18.1,74.0,21.0,15.0
2020-06-01 09:19:04,18.8,18.2,73.0,21.0,15.0
2020-06-01 09:49:04,19.5,19.3,71.0,21.0,15.0
2020-06-01 10:19:04,19.5,19.4,68.0,21.0,15.0
2020-06-01 10:49:04,20.1,19.9,67.0,21.0,15.0
2020-06-01 11:19:04,20.1,20.0,73.0,21.0,15.0
2020-06-01 11:49:04,20.6,21.1,75.0,21.0,15.0
2020-06-01 12:19:04,20.6,20.3,52.0,21.0,15.0
2020-06-01 12:49:04,20.9,21.4,74.0,21.0,15.0
2020-06-01 13:19:04,20.9,21.0,52.0,21.0,15.0
2020-06-01 13:49:04,21.0,20.6,61.0,21.0,15.0
2020-06-01 14:19:04,21.0,21.2,70.0,21.0,15.0
2020-06-01 14:49:04,20.9,21.4,67.0,21.0,15.0
2020-06-01 15:19:04,20.9,20.9,63.0,21.0,15.0
2020-06-01 15:49:04,20.6,21.6,41.0,21.0,15.0
2020-06-01 16:19:04,20.6,20.1,81.0,21.0,15.0
2020-06-01 16:49:04,20.1,19.3,87.0,21.0,15.0
2020-06-01 17:19:04,20.1,20.7,94.0,21.0,15.0
2020-06-01 17:49:04,19.5,19.6,83.0,21.0,15.0
2020-06-01 18:19:04,19.5,19.0,60.0,21.0,15.0
2020-06-01 18:49:04,18.8,18.3,54.0,21.0,15.0
2020-06-01 19:19:04,18.8,19.3,57.0,21.0,15.0
2020-06-01 19:49:04,18.0,18.5,56.0,21.0,15.0
2020-06-01 20:19:04,18.0,17.8,56.0,21.0,15.0
2020-06-01 20:49:04,17.2,16.8,56.0,21.0,15.0
2020-06-01 21:19:04,17.2,17.0,55.0,21.0,15.0
2020-06-01 21:49:04,16.5,16.3,57.0,21.0,15.0
2020-06-01 22:19:04,16.5,16.5,58.0,21.0,15.0
2020-06-01 22:49:04,15.9,16.4,60.0,21.0,15.0
2020-06-01 23:19:04,15.9,15.8,66.0,21.0,15.0
2020-06-01 23:49:04,15.4,16.3,67.0,21.0,15.0
2020-06-02 00:19:04,15.4,16.0,69.0,21.0,15.0
2020-06-02 00:49:04,15.1,15.6,71.0,21.0,15.0
2020-06-02 01:19:04,15.1,15.4,71.0,21.0,15.0
2020-06-02 01:49:04,15.0,15.7,71.0,21.0,15.0
2020-06-02 02:19:04,15.0,15.6,72.0,21.0,15.0
2020-06-02 02:49:04,15.1,15.3,74.0,21.0,15.0
2020-06-02 03:19:04,15.1,15.3,73.0,21.0,15.0
2020-06-02 03:49:04,15.4,15.4,74.0,21.0,15.0
2020-06-02 04:19:04,15.4,15.9,74.0,21.0,15.0
2020-06-02 04:49:04,15.9,16.1,73.0,21.0,15.0
2020-06-02 05:19:04,15.9,15.7,72.0,21.0,15.0
2020-06-02 05:49:04,16.5,16.8,73.0,21.0,15.0
2020-06-02 06:19:04,16.5,16.4,72.0,21.0,15.0
2020-06-02 06:49:04,17.2,17.7,71.0,21.0,15.0
2020-06-02 07:19:04,17.2,17.5,66.0,21.0,15.0
2020-06-02 07:49:04,18.0,18.5,68.0,21.0,15.0
2020-06-02 08:19:04,18.0,18.1,67.0,21.0,15.0
2020-06-02 08:49:04,18.8,18.6,85.0,21.0,15.0
2020-06-02 09:19:04,18.8,18.5,91.0,21.0,15.0
2020-06-02 09:49:04,19.5,19.8,93.0,21.0,15.0
2020-06-02 10:19:04,19.5,19.9,89.0,21.0,15.0
2020-06-02 10:49:04,20.1,20.8,87.0,21.0,15.0
2020-06-02 11:19:04,20.1,19.9,82.0,21.0,15.0
2020-06-02 11:49:04,20.6,20.4,72.0,21.0,15.0
2020-06-02 12:19:04,20.6,20.5,66.0,21.0,15.0
2020-06-02 12:49:04,20.9,20.6,73.0,21.0,15.0
2020-06-02 13:19:04,20.9,21.0,76.0,21.0,15.0
2020-06-02 13:49:04,21.0,21.7,82.0,21.0,15.0
2020-06-02 14:19:04,21.0,20.9,73.0,21.0,15.0
2020-06-02 14:49:04,20.9,20.6,73.0,21.0,15.0
2020-06-02 15:19:04,20.9,20.6,77.0,21.0,15.0
2020-06-02 15:49:04,20.6,20.7,81.0,21.0,15.0
2020-06-02 16:19:04,20.6,21.2,86.0,21.0,15.0
2020-06-02 16:49:04,20.1,20.7,83.0,21.0,15.0
2020-06-02 17:19:04,20.1,20.0,82.0,21.0,15.0
2020-06-02 17:49:04,19.5,19.8,61.0,21.0,15.0
2020-06-02 18:19:04,19.5,19.9,68.0,21.0,15.0
2020-06-02 18:49:04,18.8,18.6,64.0,21.0,15.0
2020-06-02 19:19:04,18.8,19.5,67.0,21.0,15.0
