Timestamp,Target Temperature (째C),Actual Temperature (째C),Relative Humidity (%),Target Maximum Temperature (째C),Target Minimum Temperature (째C)
2020-06-02 19:49:04,18.0,18.2,68.0,21.0,15.0
2020-06-02 20:19:04,18.0,18.2,70.0,21.0,15.0
2020-06-02 20:49:04,17.2,18.0,67.0,21.0,15.0
2020-06-02 21:19:04,17.2,17.6,67.0,21.0,15.0
2020-06-02 21:49:04,16.5,17.6,66.0,21.0,15.0
2020-06-02 22:19:04,16.5,17.4,65.0,21.0,15.0
2020-06-02 22:49:04,15.9,17.2,67.0,21.0,15.0
2020-06-02 23:19:04,15.9,16.9,69.0,21.0,15.0
2020-06-02 23:49:04,15.4,16.5,75.0,21.0,15.0
2020-06-03 00:19:04,15.4,16.0,78.0,21.0,15.0
2020-06-03 00:49:04,15.1,15.8,79.0,21.0,15.0
2020-06-03 01:19:04,15.1,15.7,80.0,21.0,15.0
2020-06-03 01:49:04,15.0,15.8,80.0,21.0,15.0
2020-06-03 02:19:04,15.0,15.6,80.0,21.0,15.0
2020-06-03 02:49:04,15.1,15.1,79.0,21.0,15.0
2020-06-03 03:19:04,15.1,15.2,77.0,21.0,15.0
2020-06-03 03:49:04,15.4,15.4,70.0,21.0,15.0
2020-06-03 04:19:04,15.4,16.0,72.0,21.0,15.0
2020-06-03 04:49:04,15.9,15.8,71.0,21.0,15.0
2020-06-03 05:19:04,15.9,15.6,68.0,21.0,15.0
2020-06-03 05:49:04,16.5,16.6,69.0,21.0,15.0
2020-06-03 06:19:04,16.5,16.2,64.0,21.0,15.0
2020-06-03 06:49:04,17.2,17.3,66.0,21.0,15.0
2020-06-03 07:19:04,17.2,17.0,58.0,21.0,15.0
2020-06-03 07:49:04,18.0,17.6,61.0,21.0,15.0
2020-06-03 08:19:04,18.0,18.7,51.0,21.0,15.0
2020-06-03 08:49:04,18.8,18.7,77.0,21.0,15.0
2020-06-03 09:19:04,18.8,18.8,79.0,21.0,15.0
2020-06-03 09:49:04,19.5,20.2,81.0,21.0,15.0
2020-06-03 10:19:04,19.5,19.7,69.0,21.0,15.0
2020-06-03 10:49:04,20.1,19.9,64.0,21.0,15.0
2020-06-03 11:19:04,20.1,19.9,65.0,21.0,15.0
2020-06-03 11:49:04,20.6,21.2,77.0,21.0,15.0
2020-06-03 12:19:04,20.6,20.4,50.0,21.0,15.0
2020-06-03 12:49:04,20.9,20.6,68.0,21.0,15.0
2020-06-03 13:19:04,20.9,21.4,77.0,21.0,15.0
2020-06-03 13:49:04,21.0,21.2,51.0,21.0,15.0
2020-06-03 14:19:04,21.0,20.9,55.0,21.0,15.0
2020-06-03 14:49:04,20.9,21.5,77.0,21.0,15.0
2020-06-03 15:19:04,20.9,20.7,48.0,21.0,15.0
2020-06-03 15:49:04,20.6,20.6,68.0,21.0,15.0
2020-06-03 16:19:04,20.6,20.6,81.0,21.0,15.0
2020-06-03 16:49:04,20.1,19.0,84.0,21.0,15.0
2020-06-03 17:19:04,20.1,20.8,93.0,21.0,15.0
2020-06-03 17:49:04,19.5,19.1,80.0,21.0,15.0
2020-06-03 18:19:04,19.5,20.0,64.0,21.0,15.0
2020-06-03 18:49:04,18.8,19.0,56.0,21.0,15.0
2020-06-03 19:19:04,18.8,19.5,55.0,21.0,15.0
2020-06-03 19:49:04,18.0,18.0,52.0,21.0,15.0
2020-06-03 20:19:04,18.0,18.5,53.0,21.0,15.0
2020-06-03 20:49:04,17.2,16.3,52.0,21.0,15.0
2020-06-03 21:19:04,17.2,17.7,51.0,21.0,15.0
2020-06-03 21:49:04,16.5,17.1,54.0,21.0,15.0
2020-06-03 22:19:04,16.5,16.4,55.0,21.0,15.0
2020-06-03 22:49:04,15.9,15.3,54.0,21.0,15.0
2020-06-03 23:19:04,15.9,15.9,52.0,21.0,15.0
2020-06-03 23:49:04,15.4,16.1,56.0,21.0,15.0
2020-06-04 00:19:04,15.4,15.5,56.0,21.0,15.0
2020-06-04 00:49:04,15.1,14.6,55.0,21.0,15.0
2020-06-04 01:19:04,15.1,15.2,54.0,21.0,15.0
2020-06-04 01:49:04,15.0,15.3,57.0,21.0,15.0
2020-06-04 02:19:04,15.0,14.6,56.0,21.0,15.0
2020-06-04 02:49:04,15.1,15.8,58.0,21.0,15.0
2020-06-04 03:19:04,15.1,15.0,57.0,21.0,15.0
2020-06-04 03:49:04,15.4,15.9,58.0,21.0,15.0
2020-06-04 04:19:04,15.4,14.8,54.0,21.0,15.0
2020-06-04 04:49:04,15.9,15.6,57.0,21.0,15.0
2020-06-04 05:19:04,15.9,16.6,58.0,21.0,15.0
2020-06-04 05:49:04,16.5,15.7,55.0,21.0,15.0
2020-06-04 06:19:04,16.5,17.0,57.0,21.0,15.0
2020-06-04 06:49:04,17.2,16.3,53.0,21.0,15.0
2020-06-04 07:19:04,17.2,17.3,56.0,21.0,15.0
2020-06-04 07:49:04,18.0,17.9,57.0,21.0,15.0
2020-06-04 08:19:04,18.0,17.5,49.0,21.0,15.0
2020-06-04 08:49:04,18.8,18.9,82.0,21.0,15.0
2020-06-04 09:19:04,18.8,19.4,87.0,21.0,15.0
2020-06-04 09:49:04,19.5,19.2,82.0,21.0,15.0
2020-06-04 10:19:04,19.5,19.2,77.0,21.0,15.0
2020-06-04 10:49:04,20.1,20.6,79.0,21.0,15.0
2020-06-04 11:19:04,20.1,20.0,61.0,21.0,15.0
2020-06-04 11:49:04,20.6,20.9,71.0,21.0,15.0
2020-06-04 12:19:04,20.6,20.5,63.0,21.0,15.0
2020-06-04 12:49:04,20.9,21.3,67.0,21.0,15.0
2020-06-04 13:19:04,20.9,20.7,53.0,21.0,15.0
2020-06-04 13:49:04,21.0,21.6,76.0,21.0,15.0
2020-06-04 14:19:04,21.0,21.3,54.0,21.0,15.0
2020-06-04 14:49:04,20.9,20.7,49.0,21.0,15.0
2020-06-04 15:19:04,20.9,21.2,73.0,21.0,15.0
2020-06-04 15:49:04,20.6,20.3,56.0,21.0,15.0
2020-06-04 16:19:04,20.6,19.9,72.0,21.0,15.0
2020-06-04 16:49:04,20.1,19.0,81.0,21.0,15.0
2020-06-04 17:19:04,20.1,20.7,92.0,21.0,15.0
2020-06-04 17:49:04,19.5,19.0,78.0,21.0,15.0
2020-06-04 18:19:04,19.5,19.8,60.0,21.0,15.0
2020-06-04 18:49:04,18.8,19.1,61.0,21.0,15.0
2020-06-04 19:19:04,18.8,18.0,55.0,21.0,15.0
2020-06-04 19:49:04,18.0,17.5,51.0,21.0,15.0
2020-06-04 20:19:04,18.0,18.4,56.0,21.0,15.0
2020-06-04 20:49:04,17.2,16.5,53.0,21.0,15.0
2020-06-04 21:19:04,17.2,17.2,48.0,21.0,15.0
2020-06-04 21:49:04,16.5,16.9,49.0,21.0,15.0
2020-06-04 22:19:04,16.5,16.8,53.0,21.0,15.0
2020-06-04 22:49:04,15.9,15.4,51.0,21.0,15.0
2020-06-04 23:19:04,15.9,16.4,52.0,21.0,15.0
2020-06-04 23:49:04,15.4,15.9,54.0,21.0,15.0
2020-06-05 00:19:04,15.4,15.2,53.0,21.0,15.0
2020-06-05 00:49:04,15.1,14.8,52.0,21.0,15.0
2020-06-05 01:19:04,15.1,15.7,54.0,21.0,15.0
2020-06-05 01:49:04,15.0,15.3,54.0,21.0,15.0
2020-06-05 02:19:04,15.0,14.7,51.0,21.0,15.0
2020-06-05 02:49:04,15.1,15.7,56.0,21.0,15.0
2020-06-05 03:19:04,15.1,14.9,53.0,21.0,15.0
2020-06-05 03:49:04,15.4,15.7,54.0,21.0,15.0
2020-06-05 04:19:04,15.4,15.9,57.0,21.0,15.0
2020-06-05 04:49:04,15.9,16.1,59.0,21.0,15.0
2020-06-05 05:19:04,15.9,16.1,59.0,21.0,15.0
2020-06-05 05:49:04,16.5,16.3,60.0,21.0,15.0
2020-06-05 06:19:04,16.5,16.3,63.0,21.0,15.0
2020-06-05 06:49:04,17.2,16.6,63.0,21.0,15.0
2020-06-05 07:19:04,17.2,17.5,61.0,21.0,15.0
2020-06-05 07:49:04,18.0,18.0,59.0,21.0,15.0
2020-06-05 08:19:04,18.0,17.6,46.0,21.0,15.0
2020-06-05 08:49:04,18.8,18.8,81.0,21.0,15.0
2020-06-05 09:19:04,18.8,19.4,87.0,21.0,15.0
2020-06-05 09:49:04,19.5,19.3,71.0,21.0,15.0
2020-06-05 10:19:04,19.5,19.3,75.0,21.0,15.0
2020-06-05 10:49:04,20.1,20.9,85.0,21.0,15.0
2020-06-05 11:19:04,20.1,19.8,58.0,21.0,15.0
2020-06-05 11:49:04,20.6,20.6,73.0,21.0,15.0
2020-06-05 12:19:04,20.6,20.9,68.0,21.0,15.0
2020-06-05 12:49:04,20.9,20.7,50.0,21.0,15.0
2020-06-05 13:19:04,20.9,21.2,63.0,21.0,15.0
2020-06-05 13:49:04,21.0,21.4,70.0,21.0,15.0
2020-06-05 14:19:04,21.0,21.7,75.0,21.0,15.0
2020-06-05 14:49:04,20.9,20.9,45.0,21.0,15.0
2020-06-05 15:19:04,20.9,20.8,56.0,21.0,15.0
2020-06-05 15:49:04,20.6,20.4,47.0,21.0,15.0
2020-06-05 16:19:04,20.6,20.2,65.0,21.0,15.0
2020-06-05 16:49:04,20.1,18.8,75.0,21.0,15.0
2020-06-05 17:19:04,20.1,20.4,89.0,21.0,15.0
2020-06-05 17:49:04,19.5,18.8,61.0,21.0,15.0
2020-06-05 18:19:04,19.5,20.2,61.0,21.0,15.0
2020-06-05 18:49:04,18.8,19.0,53.0,21.0,15.0
2020-06-05 19:19:04,18.8,18.0,48.0,21.0,15.0
2020-06-05 19:49:04,18.0,18.0,47.0,21.0,15.0
2020-06-05 20:19:04,18.0,18.1,52.0,21.0,15.0
2020-06-05 20:49:04,17.2,16.5,49.0,21.0,15.0
2020-06-05 21:19:04,17.2,17.8,49.0,21.0,15.0
2020-06-05 21:49:04,16.5,17.1,50.0,21.0,15.0
2020-06-05 22:19:04,16.5,16.4,52.0,21.0,15.0
2020-06-05 22:49:04,15.9,15.4,51.0,21.0,15.0
2020-06-05 23:19:04,15.9,16.2,51.0,21.0,15.0
2020-06-05 23:49:04,15.4,16.1,54.0,21.0,15.0
2020-06-06 00:19:04,15.4,15.6,55.0,21.0,15.0
2020-06-06 00:49:04,15.1,14.8,53.0,21.0,15.0
2020-06-06 01:19:04,15.1,15.8,56.0,21.0,15.0
2020-06-06 01:49:04,15.0,15.1,56.0,21.0,15.0
2020-06-06 02:19:04,15.0,14.8,55.0,21.0,15.0
2020-06-06 02:49:04,15.1,15.8,57.0,21.0,15.0
2020-06-06 03:19:04,15.1,15.0,56.0,21.0,15.0
2020-06-06 03:49:04,15.4,15.6,54.0,21.0,15.0
2020-06-06 04:19:04,15.4,15.8,57.0,21.0,15.0
2020-06-06 04:49:04,15.9,15.8,55.0,21.0,15.0
2020-06-06 05:19:04,15.9,16.0,52.0,21.0,15.0
2020-06-06 05:49:04,16.5,16.3,56.0,21.0,15.0
2020-06-06 06:19:04,16.5,16.4,49.0,21.0,15.0
2020-06-06 06:49:04,17.2,17.1,53.0,21.0,15.0
2020-06-06 07:19:04,17.2,17.0,48.0,21.0,15.0
2020-06-06 07:49:04,18.0,17.5,52.0,21.0,15.0
2020-06-06 08:19:04,18.0,18.1,48.0,21.0,15.0
2020-06-06 08:49:04,18.8,18.0,82.0,21.0,15.0
2020-06-06 09:19:04,18.8,17.8,89.0,21.0,15.0
2020-06-06 09:49:04,19.5,19.1,89.0,21.0,15.0
2020-06-06 10:19:04,19.5,19.2,79.0,21.0,15.0
2020-06-06 10:49:04,20.1,20.3,73.0,21.0,15.0
2020-06-06 11:19:04,20.1,19.8,69.0,21.0,15.0
2020-06-06 11:49:04,20.6,20.6,65.0,21.0,15.0
2020-06-06 12:19:04,20.6,20.3,77.0,21.0,15.0
2020-06-06 12:49:04,20.9,21.2,78.0,21.0,15.0
2020-06-06 13:19:04,20.9,21.4,74.0,21.0,15.0
2020-06-06 13:49:04,21.0,21.3,70.0,21.0,15.0
2020-06-06 14:19:04,21.0,20.5,60.0,21.0,15.0
2020-06-06 14:49:04,20.9,20.3,56.0,21.0,15.0
2020-06-06 15:19:04,20.9,20.8,55.0,21.0,15.0
2020-06-06 15:49:04,20.6,20.5,57.0,21.0,15.0
2020-06-06 16:19:04,20.6,19.5,71.0,21.0,15.0
2020-06-06 16:49:04,20.1,19.3,85.0,21.0,15.0
2020-06-06 17:19:04,20.1,19.8,89.0,21.0,15.0
2020-06-06 17:49:04,19.5,18.2,72.0,21.0,15.0
2020-06-06 18:19:04,19.5,19.7,65.0,21.0,15.0
2020-06-06 18:49:04,18.8,17.7,52.0,21.0,15.0
2020-06-06 19:19:04,18.8,18.8,54.0,21.0,15.0
2020-06-06 19:49:04,18.0,16.9,51.0,21.0,15.0
2020-06-06 20:19:04,18.0,18.3,52.0,21.0,15.0
2020-06-06 20:49:04,17.2,16.3,52.0,21.0,15.0
2020-06-06 21:19:04,17.2,17.8,52.0,21.0,15.0
2020-06-06 21:49:04,16.5,16.6,52.0,21.0,15.0
2020-06-06 22:19:04,16.5,15.7,51.0,21.0,15.0
2020-06-06 22:49:04,15.9,15.9,51.0,21.0,15.0
2020-06-06 23:19:04,15.9,16.2,55.0,21.0,15.0
2020-06-06 23:49:04,15.4,15.1,56.0,21.0,15.0
2020-06-07 00:19:04,15.4,15.0,54.0,21.0,15.0
2020-06-07 00:49:04,15.1,15.7,56.0,21.0,15.0
2020-06-07 01:19:04,15.1,15.2,57.0,21.0,15.0
2020-06-07 01:49:04,15.0,14.6,56.0,21.0,15.0
2020-06-07 02:19:04,15.0,15.6,58.0,21.0,15.0
2020-06-07 02:49:04,15.1,15.0,58.0,21.0,15.0
2020-06-07 03:19:04,15.1,14.8,55.0,21.0,15.0
2020-06-07 03:49:04,15.4,15.4,58.0,21.0,15.0
2020-06-07 04:19:04,15.4,15.0,55.0,21.0,15.0
2020-06-07 04:49:04,15.9,15.7,59.0,21.0,15.0
2020-06-07 05:19:04,15.9,16.5,59.0,21.0,15.0
2020-06-07 05:49:04,16.5,15.6,58.0,21.0,15.0
2020-06-07 06:19:04,16.5,17.0,58.0,21.0,15.0
2020-06-07 06:49:04,17.2,16.7,55.0,21.0,15.0
2020-06-07 07:19:04,17.2,17.5,56.0,21.0,15.0
2020-06-07 07:49:04,18.0,18.1,57.0,21.0,15.0
2020-06-07 08:19:04,18.0,17.7,48.0,21.0,15.0
2020-06-07 08:49:04,18.8,18.3,81.0,21.0,15.0
2020-06-07 09:19:04,18.8,17.9,86.0,21.0,15.0
2020-06-07 09:49:04,19.5,18.8,89.0,21.0,15.0
2020-06-07 10:19:04,19.5,18.8,84.0,21.0,15.0
2020-06-07 10:49:04,20.1,19.7,85.0,21.0,15.0
2020-06-07 11:19:04,20.1,19.4,76.0,21.0,15.0
2020-06-07 11:49:04,20.6,20.1,79.0,21.0,15.0
2020-06-07 12:19:04,20.6,19.9,70.0,21.0,15.0
2020-06-07 12:49:04,20.9,20.5,71.0,21.0,15.0
2020-06-07 13:19:04,20.9,21.5,81.0,21.0,15.0
2020-06-07 13:49:04,21.0,20.8,46.0,21.0,15.0
2020-06-07 14:19:04,21.0,20.7,68.0,21.0,15.0
2020-06-07 14:49:04,20.9,20.9,72.0,21.0,15.0
2020-06-07 15:19:04,20.9,20.2,77.0,21.0,15.0
2020-06-07 15:49:04,20.6,20.2,73.0,21.0,15.0
2020-06-07 16:19:04,20.6,19.2,77.0,21.0,15.0
2020-06-07 16:49:04,20.1,20.3,93.0,21.0,15.0
2020-06-07 17:19:04,20.1,20.6,94.0,21.0,15.0
2020-06-07 17:49:04,19.5,17.9,80.0,21.0,15.0
2020-06-07 18:19:04,19.5,18.8,84.0,21.0,15.0
2020-06-07 18:49:04,18.8,19.4,76.0,21.0,15.0
2020-06-07 19:19:04,18.8,19.2,61.0,21.0,15.0
2020-06-07 19:49:04,18.0,16.6,51.0,21.0,15.0
2020-06-07 20:19:04,18.0,17.7,55.0,21.0,15.0
2020-06-07 20:49:04,17.2,16.1,48.0,21.0,15.0
2020-06-07 21:19:04,17.2,17.2,51.0,21.0,15.0
2020-06-07 21:49:04,16.5,15.4,47.0,21.0,15.0
2020-06-07 22:19:04,16.5,16.7,49.0,21.0,15.0
2020-06-07 22:49:04,15.9,14.9,47.0,21.0,15.0
2020-06-07 23:19:04,15.9,16.3,49.0,21.0,15.0
2020-06-07 23:49:04,15.4,14.4,48.0,21.0,15.0
2020-06-08 00:19:04,15.4,16.0,49.0,21.0,15.0
2020-06-08 00:49:04,15.1,14.6,48.0,21.0,15.0
2020-06-08 01:19:04,15.1,15.7,49.0,21.0,15.0
2020-06-08 01:49:04,15.0,14.3,49.0,21.0,15.0
2020-06-08 02:19:04,15.0,15.6,49.0,21.0,15.0
2020-06-08 02:49:04,15.1,14.3,49.0,21.0,15.0
2020-06-08 03:19:04,15.1,15.6,49.0,21.0,15.0
2020-06-08 03:49:04,15.4,15.9,48.0,21.0,15.0
2020-06-08 04:19:04,15.4,15.6,48.0,21.0,15.0
2020-06-08 04:49:04,15.9,15.2,49.0,21.0,15.0
2020-06-08 05:19:04,15.9,15.5,50.0,21.0,15.0
2020-06-08 05:49:04,16.5,15.9,50.0,21.0,15.0
2020-06-08 06:19:04,16.5,16.1,49.0,21.0,15.0
2020-06-08 06:49:04,17.2,16.1,49.0,21.0,15.0
2020-06-08 07:19:04,17.2,16.5,49.0,21.0,15.0
2020-06-08 07:49:04,18.0,17.1,48.0,21.0,15.0
2020-06-08 08:19:04,18.0,18.2,47.0,21.0,15.0
2020-06-08 08:49:04,18.8,18.1,74.0,21.0,15.0
2020-06-08 09:19:04,18.8,17.9,74.0,21.0,15.0
2020-06-08 09:49:04,19.5,18.7,71.0,21.0,15.0
2020-06-08 10:19:04,19.5,19.5,74.0,21.0,15.0
2020-06-08 10:49:04,20.1,20.8,79.0,21.0,15.0
2020-06-08 11:19:04,20.1,19.8,54.0,21.0,15.0
2020-06-08 11:49:04,20.6,20.1,57.0,21.0,15.0
2020-06-08 12:19:04,20.6,20.8,73.0,21.0,15.0
2020-06-08 12:49:04,20.9,21.1,61.0,21.0,15.0
2020-06-08 13:19:04,20.9,20.8,52.0,21.0,15.0
2020-06-08 13:49:04,21.0,21.5,73.0,21.0,15.0
2020-06-08 14:19:04,21.0,20.9,45.0,21.0,15.0
2020-06-08 14:49:04,20.9,20.6,42.0,21.0,15.0
2020-06-08 15:19:04,20.9,20.8,58.0,21.0,15.0
2020-06-08 15:49:04,20.6,20.5,72.0,21.0,15.0
2020-06-08 16:19:04,20.6,19.0,75.0,21.0,15.0
2020-06-08 16:49:04,20.1,20.4,93.0,21.0,15.0
2020-06-08 17:19:04,20.1,20.7,94.0,21.0,15.0
2020-06-08 17:49:04,19.5,17.6,80.0,21.0,15.0
2020-06-08 18:19:04,19.5,18.9,83.0,21.0,15.0
2020-06-08 18:49:04,18.8,19.4,75.0,21.0,15.0
2020-06-08 19:19:04,18.8,17.5,54.0,21.0,15.0
2020-06-08 19:49:04,18.0,18.5,56.0,21.0,15.0
2020-06-08 20:19:04,18.0,16.8,48.0,21.0,15.0
2020-06-08 20:49:04,17.2,17.6,52.0,21.0,15.0
2020-06-08 21:19:04,17.2,16.2,48.0,21.0,15.0
2020-06-08 21:49:04,16.5,16.7,45.0,21.0,15.0
2020-06-08 22:19:04,16.5,16.3,49.0,21.0,15.0
2020-06-08 22:49:04,15.9,15.0,48.0,21.0,15.0
2020-06-08 23:19:04,15.9,16.4,49.0,21.0,15.0
2020-06-08 23:49:04,15.4,15.2,49.0,21.0,15.0
2020-06-09 00:19:04,15.4,16.0,49.0,21.0,15.0
2020-06-09 00:49:04,15.1,15.2,51.0,21.0,15.0
2020-06-09 01:19:04,15.1,14.3,50.0,21.0,15.0
2020-06-09 01:49:04,15.0,15.6,53.0,21.0,15.0
2020-06-09 02:19:04,15.0,14.6,51.0,21.0,15.0
2020-06-09 02:49:04,15.1,15.6,49.0,21.0,15.0
2020-06-09 03:19:04,15.1,14.7,50.0,21.0,15.0
2020-06-09 03:49:04,15.4,15.9,51.0,21.0,15.0
2020-06-09 04:19:04,15.4,16.0,50.0,21.0,15.0
2020-06-09 04:49:04,15.9,15.8,50.0,21.0,15.0
2020-06-09 05:19:04,15.9,15.6,50.0,21.0,15.0
2020-06-09 05:49:04,16.5,15.6,52.0,21.0,15.0
2020-06-09 06:19:04,16.5,16.3,51.0,21.0,15.0
2020-06-09 06:49:04,17.2,16.6,50.0,21.0,15.0
2020-06-09 07:19:04,17.2,17.0,49.0,21.0,15.0
2020-06-09 07:49:04,18.0,17.5,48.0,21.0,15.0
2020-06-09 08:19:04,18.0,18.3,40.0,21.0,15.0
2020-06-09 08:49:04,18.8,18.0,77.0,21.0,15.0
2020-06-09 09:19:04,18.8,17.8,79.0,21.0,15.0
2020-06-09 09:49:04,19.5,18.6,74.0,21.0,15.0
2020-06-09 10:19:04,19.5,19.0,76.0,21.0,15.0
2020-06-09 10:49:04,20.1,20.8,84.0,21.0,15.0
2020-06-09 11:19:04,20.1,20.8,37.0,21.0,15.0
2020-06-09 11:49:04,20.6,21.4,38.0,21.0,15.0
2020-06-09 12:19:04,20.6,21.1,34.0,21.0,15.0
2020-06-09 12:49:04,20.9,21.3,31.0,21.0,15.0
2020-06-09 13:19:04,20.9,21.8,29.0,21.0,15.0
2020-06-09 13:49:04,21.0,21.9,29.0,21.0,15.0
2020-06-09 14:19:04,21.0,22.3,29.0,21.0,15.0
2020-06-09 14:49:04,20.9,21.4,34.0,21.0,15.0
2020-06-09 15:19:04,20.9,20.6,44.0,21.0,15.0
2020-06-09 15:49:04,20.6,21.0,45.0,21.0,15.0
2020-06-09 16:19:04,20.6,21.4,40.0,21.0,15.0
2020-06-09 16:49:04,20.1,20.1,42.0,21.0,15.0
2020-06-09 17:19:04,20.1,20.0,38.0,21.0,15.0
2020-06-09 17:49:04,19.5,19.4,43.0,21.0,15.0
2020-06-09 18:19:04,19.5,18.6,40.0,21.0,15.0
2020-06-09 18:49:04,18.8,18.8,45.0,21.0,15.0
2020-06-09 19:19:04,18.8,19.5,44.0,21.0,15.0
2020-06-09 19:49:04,18.0,16.7,44.0,21.0,15.0
2020-06-09 20:19:04,18.0,18.0,46.0,21.0,15.0
2020-06-09 20:49:04,17.2,16.1,45.0,21.0,15.0
2020-06-09 21:19:04,17.2,17.5,46.0,21.0,15.0
2020-06-09 21:49:04,16.5,15.6,44.0,21.0,15.0
2020-06-09 22:19:04,16.5,17.0,45.0,21.0,15.0
2020-06-09 22:49:04,15.9,15.2,46.0,21.0,15.0
2020-06-09 23:19:04,15.9,16.4,44.0,21.0,15.0
2020-06-09 23:49:04,15.4,15.6,48.0,21.0,15.0
